image,caption
COCO_train2014_000000175912.jpg,"there is a man on the tennis court playing in a game"
COCO_train2014_000000313807.jpg,"A man taking a picture of a woman standing at the door of an airplane ."
COCO_train2014_000000313807.jpg,"A young man standing in front of a white plane that a young woman is standing in ."
COCO_train2014_000000313807.jpg,"A man is looking at a woman getting out of a plane ."
COCO_train2014_000000313807.jpg,"The small airplane is on the runways letting passengers off ."
COCO_train2014_000000313807.jpg,"A man standing in front of a small white plane with a woman on top of it ."
COCO_train2014_000000446126.jpg,"A plate of food with bacon , avocado and bread on it ."
COCO_train2014_000000446126.jpg,"A meal of cheese toast , bacon , and sliced avacado ."
COCO_train2014_000000446126.jpg,"there is a plate of a half of avocado , bacon and a piece of bread"
COCO_train2014_000000446126.jpg,"Toast , bacon and avocado sit in a dish next to a cup ."
COCO_train2014_000000446126.jpg,"a close up of a plate with food"
COCO_train2014_000000173798.jpg,"A double red decker bus driving past a very tall monument ."
COCO_train2014_000000173798.jpg,"A sight seeing bus is driving past a monument"
COCO_train2014_000000173798.jpg,"A double decker tour bus in front of a statue ."
COCO_train2014_000000173798.jpg,"a doubledecker tour bus driving by a statue inside a fenced area"
COCO_train2014_000000173798.jpg,"A red bus with an open top takes tourists around the city ."
COCO_train2014_000000250292.jpg,"A man is standing in the snow with skis"
COCO_train2014_000000250292.jpg,"A man that is standing in the snow ."
COCO_train2014_000000250292.jpg,"A man is carrying his skis while standing on the snow"
COCO_train2014_000000250292.jpg,"a guy standing in a snowy forest with his skis off and poles in the snow , preparing to take a picture ."
COCO_train2014_000000250292.jpg,"A man carrying skis is photographed in a snowy wood ."
COCO_train2014_000000391912.jpg,"Two giraffes are enjoying the sun in the jungle ."
COCO_train2014_000000391912.jpg,"Two giraffes in a fenced enclosure with tall trees ."
COCO_train2014_000000391912.jpg,"Two giraffes are walking next to one another ."
COCO_train2014_000000391912.jpg,"2 giraffes walking in the grass behind a fence"
COCO_train2014_000000391912.jpg,"Two giraffes walking through some grass next to trees ."
COCO_train2014_000000537196.jpg,"A man holds a box from pizza hut at a baseball stadium ."
COCO_train2014_000000537196.jpg,"a small pizza in a box at a baseball field ."
COCO_train2014_000000537196.jpg,"An open box of a personal pizza with onions on it being held by someone at a baseball game ."
COCO_train2014_000000537196.jpg,"A personal pizza with a baseball field in the background ."
COCO_train2014_000000537196.jpg,"A small personal pizza the the lap of someone at a baseball game ."
COCO_train2014_000000576850.jpg,"A picture of a cat down on the ground ."
COCO_train2014_000000576850.jpg,"A gray cat sitting on top of a cement bench ."
COCO_train2014_000000576850.jpg,"A gray colored cat laying on a wooden platform and looking to the side ."
COCO_train2014_000000576850.jpg,"A grey cat lying down on a piece of wood outside ."
COCO_train2014_000000576850.jpg,"A gray cat lays on a wooden bench ."
COCO_train2014_000000462519.jpg,"Two zebra are walking on the dirt hill ."
COCO_train2014_000000462519.jpg,"A couple of zebra standing on top of a dirt hill ."
COCO_train2014_000000462519.jpg,"Two zebras , one walking towards the camera , another with it 's head down ."
COCO_train2014_000000462519.jpg,"Two zebras that are standing in the dirt ."
COCO_train2014_000000462519.jpg,"a couple of zebras stand on top of a rocky hill"
COCO_train2014_000000222470.jpg,"A dog is barking at a man sitting on a bench ."
COCO_train2014_000000222470.jpg,"A man sitting on a bench with several bags beside him and a dog standing in front of him on the street ."
COCO_train2014_000000222470.jpg,"A dog looking at a man sitting on a bench"
COCO_train2014_000000222470.jpg,"A man sitting on a bench next to some bags looking at a dog ."
COCO_train2014_000000222470.jpg,"The dog is barking at the man sitting on the bench ."
COCO_train2014_000000041920.jpg,"A person on a surfboard in the middle of a wave ."
COCO_train2014_000000041920.jpg,"A man is on green water on a surfboard ."
COCO_train2014_000000041920.jpg,"An up close photo of a man riding a wave ."
COCO_train2014_000000041920.jpg,"A man riding a wave on a surf board ."
COCO_train2014_000000041920.jpg,"A man wearing a wetsuit surfing on a wave ."
COCO_train2014_000000190885.jpg,"Many crossing street on bike and convey of RV 's driving ."
COCO_train2014_000000190885.jpg,"a man on a bike near a busy street"
COCO_train2014_000000190885.jpg,"A man on a bike waiting at a crosswalk ."
COCO_train2014_000000190885.jpg,"A man on a bicycle crossing the street ."
COCO_train2014_000000190885.jpg,"Rvs traveling down a busy city intersection during the day ."
COCO_train2014_000000562296.jpg,"A kid sitting on a motor bike with a helmet ."
COCO_train2014_000000562296.jpg,"A child smiles from on top of a motorcycle ."
COCO_train2014_000000562296.jpg,"A young child riding on the back of a motorcycle with a helmet ."
COCO_train2014_000000562296.jpg,"A child is on a motorcycle with a big glove ."
COCO_train2014_000000562296.jpg,"A young boy is sitting on a motorcycle , wearing gloves and a helmet that are too big for him ."
COCO_train2014_000000052035.jpg,"a large air plane on a run way"
COCO_train2014_000000052035.jpg,"A large jetliner sitting on top of an airport tarmac ."
COCO_train2014_000000052035.jpg,"An Hawaiian jet airplane sitting on the runway of an airport ."
COCO_train2014_000000052035.jpg,"An Hawaiian air plane is currently parked ."
COCO_train2014_000000052035.jpg,"A plane sitting on the tarmac with cloudy skies above it ."
COCO_train2014_000000505046.jpg,"A large manufacturing facility next to a field with animals on it ."
COCO_train2014_000000505046.jpg,"two animals grazing in a green field bordered by industrial buildings and factories"
COCO_train2014_000000505046.jpg,"THERE IS AN IMAGE OF A CITY AND ANIMALS EATING GRASS IN THE FIELD"
COCO_train2014_000000505046.jpg,"Animals grazing in grass in front of an industrial landscape ."
COCO_train2014_000000505046.jpg,"There are animals grazing in a field near an industrial area"
COCO_train2014_000000426040.jpg,"A cluster of items neatly organized on a bed ."
COCO_train2014_000000426040.jpg,"Some travel supplies are layed out on a bed"
COCO_train2014_000000426040.jpg,"The contents of a bag organized neatly onto a table ."
COCO_train2014_000000426040.jpg,"A table filled with all kinds of accessories ."
COCO_train2014_000000426040.jpg,"a back pack a hat shoes and other items laid out on a bed"
COCO_train2014_000000061837.jpg,"A white dog playing with a bright green apple ."
COCO_train2014_000000061837.jpg,"A furry dog playing with a green apple on the carpet ."
COCO_train2014_000000061837.jpg,"there is a white dog playing with a green apple"
COCO_train2014_000000061837.jpg,"A white dog plays with a green apple on the floor ."
COCO_train2014_000000061837.jpg,"A dog on the floor with an apple"
COCO_train2014_000000550796.jpg,"A large brown and white horse standing behind a wire fence ."
COCO_train2014_000000550796.jpg,"A black-and-white photo of a horse behind the fence ."
COCO_train2014_000000550796.jpg,"A horse looks at the cameraperson through a wire fence"
COCO_train2014_000000550796.jpg,"A horse looking through a barbed wire fence ."
COCO_train2014_000000550796.jpg,"A horse is staring through a metal fence ."
COCO_train2014_000000419384.jpg,"A white utility truck driving up against a gate ."
COCO_train2014_000000419384.jpg,"A mechanical truck parked during the day near trees ."
COCO_train2014_000000419384.jpg,"Utility truck parked on tree lined urban street ."
COCO_train2014_000000419384.jpg,"A truck in the middle of the street ."
COCO_train2014_000000419384.jpg,"Large white work truck parked on a road ."
COCO_train2014_000000400303.jpg,"a view from a window of a train moving along tracks in a city"
COCO_train2014_000000400303.jpg,"A train traveling down tracks near a tall building ."
COCO_train2014_000000400303.jpg,"The train is going down the railroad tracks ."
COCO_train2014_000000400303.jpg,"A blue train is on an elevated train track above a city street ."
COCO_train2014_000000400303.jpg,"An elevated train rides past some buildings in the city ."
COCO_train2014_000000367332.jpg,"A elephant that is standing in the dirt ."
COCO_train2014_000000367332.jpg,"Large grown elephant walking down the side of a dirt road ."
COCO_train2014_000000367332.jpg,"An elephant walks on the side of a road as a car approaches from behind ."
COCO_train2014_000000367332.jpg,"a elephant walking down a rode with a car not far behind"
COCO_train2014_000000367332.jpg,"An elephant walking down the side of a dirt road ."
COCO_train2014_000000307949.jpg,"A white city bus traveling down a street next to a traffic light ."
COCO_train2014_000000307949.jpg,"A tour bus moving a long a road with a traffic light ."
COCO_train2014_000000307949.jpg,"A city bus waits at a red light ."
COCO_train2014_000000307949.jpg,"A bus sits stopped in the street at a traffic light ."
COCO_train2014_000000307949.jpg,"A passenger bus stopped on the side of a quiet street ."
COCO_train2014_000000528764.jpg,"An assortment of breakfast foods on a plate ."
COCO_train2014_000000528764.jpg,"A plate of food contains a muffin , potatoes and fruit ."
COCO_train2014_000000528764.jpg,"A plate holds a muffin , potatoes , and fruit and there is a glass of juice in the background ."
COCO_train2014_000000528764.jpg,"Presentation plate of various breakfast foods on a table ."
COCO_train2014_000000528764.jpg,"Restaurant table with a plate of food , drink and condiment ."
COCO_train2014_000000507854.jpg,"a group of people walking on a platform near a train"
COCO_train2014_000000507854.jpg,"A crowd of people standing on loading platform between two trains ."
COCO_train2014_000000507854.jpg,"People walking at a train station under a blue sky with a green hill behind them ."
COCO_train2014_000000507854.jpg,"a black and yellow train some people and a hill"
COCO_train2014_000000507854.jpg,"People are walking on the cement between two trains ."
COCO_train2014_000000179124.jpg,"The red clock is saying eleven o clock ."
COCO_train2014_000000179124.jpg,"Arch glass window that looks in on a multi-color room"
COCO_train2014_000000179124.jpg,"A grey brick wall with a window and a clock on the inside ."
COCO_train2014_000000179124.jpg,"Looking in to an arched window of an old building"
COCO_train2014_000000179124.jpg,"Looking through a detailed window at a clock ."
COCO_train2014_000000431628.jpg,"Three elephants wading through a river filled with water ."
COCO_train2014_000000431628.jpg,"A group of elephants are swimming in a line ."
COCO_train2014_000000431628.jpg,"Three elephants are in the water while crossing ."
COCO_train2014_000000431628.jpg,"Three elephants walk single file across a body of water ."
COCO_train2014_000000431628.jpg,"The elephants in water swimming in a line ."
COCO_train2014_000000179823.jpg,"A man laying in the middle of people resting his head on a woman 's lap ."
COCO_train2014_000000179823.jpg,"A women is sitting with a colorful umbrella and a man is underneath it at a place that is full of people ."
COCO_train2014_000000179823.jpg,"man lying down on a woman while other people walk by"
COCO_train2014_000000179823.jpg,"People standing around a person laying down under an umbrella ."
COCO_train2014_000000179823.jpg,"The couple is laying on a bench with an umbrella as people walk by ."
COCO_train2014_000000141855.jpg,"A man is walking under under the wing of an airplane ."
COCO_train2014_000000141855.jpg,"An airplane sits parked on a grassy runway ."
COCO_train2014_000000141855.jpg,"A photograph of an airplane with a man walking away from it ."
COCO_train2014_000000141855.jpg,"A black and white photo of a large plane in a field ."
COCO_train2014_000000141855.jpg,"An old picture of an airplane resting on the ground ."
COCO_train2014_000000252736.jpg,"A group of statues standing in a field next to a jetliner ."
COCO_train2014_000000252736.jpg,"Group or children playing in front of an airliner landing ."
